"Município";"ACADEMIA DA SAÚDE";"CENTRAL DE REGUALAÇÃO";"CENTRAL DE REGULAÇÃO MÉDICA DAS URGÊNCIAS";"CENTRO DE APOIO A SAÚDE DA FAMÍLIA-CASF";"CENTRO DE ATENÇÃO HEMOTERÁPICA E/OU HEMATOLÓGICA";"CENTRO DE ATENÇÃO PSICOSSOCIAL-CAPS";"CENTRO DE PARTO NORMAL";"CENTRO DE SAUDE/UNIDADE BASICA DE SAUDE";"CENTRAL DE REGULACAO DE SERVICOS DE SAUDE";"CENTRAL DE NOTIF. CAPTAÇÃO E DISTR. ÓRGÃOS ESTADUA";"CLINICA ESPECIALIZADA/AMBULATORIO ESPECIALIZADO";"CONSULTORIO";"COOPERATIVA";"FARMACIA";"HOSPITAL ESPECIALIZADO";"HOSPITAL GERAL";"HOSPITAL DIA";"LABORATORIO CENTRAL DE SAUDE PUBLICA - LACEN";"LABORATORIO DE SAUDE PUBLICA";"POLICLINICA";"OFICINA ORTOPEDICA";"POSTO DE SAUDE";"PRONTO ANTEDIMENTO";"PRONTO SOCORRO ESPECIALIZADO";"PRONTO SOCORRO GERAL";"SECRETARIA DE SAUDE";"SERVICO DE ATENCAO DOMICILIAR ISOLADO(HOME CARE)";"UNIDADE DE ATENÇÃO À SAÚDE INDÍGENA";"UNIDADE DE ATENCAO EM REGIME RESIDENCIAL";"UNIDADE DE SERVICO DE APOIO DE DIAGNOSE E TERAPIA";"UNIDADE DE VIGILANCIA EM SAUDE";"UNIDADE MISTA";"UNIDADE MOVEL DE NIVEL PRE-HOSP-URGENCIA/EMERGENCI";"UNIDADE MOVEL TERRESTRE";"TELESAÚDE";"POLO PREV.DE DOENCAS E AGRAVOS E PROMOCAO DA SAUDE";"Total"
"355390 Tarabai";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"355395 Tarumã";1;-;-;-;-;1;-;4;-;-;3;2;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;5;-;-;1;-;-;-;19
"355400 Tatuí";2;1;-;-;-;1;-;18;-;-;28;272;-;-;-;2;-;-;-;3;-;1;-;-;1;1;1;-;-;20;-;-;5;1;-;1;358
"355410 Taubaté";1;2;1;-;2;3;-;48;-;-;179;510;1;2;2;5;4;-;1;17;-;-;3;-;-;2;1;-;-;41;1;-;7;4;-;-;837
"355420 Tejupá";-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"355430 Teodoro Sampaio";1;-;-;1;-;-;-;10;-;-;3;16;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;35
"355440 Terra Roxa";-;-;-;1;-;-;-;3;-;-;2;6;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;1;-;-;-;-;-;-;17
"355450 Tietê";-;1;-;-;-;1;-;6;-;-;7;98;-;1;-;1;-;-;-;4;-;1;-;-;-;1;1;-;-;18;-;-;-;-;-;-;140
"355460 Timburi";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;3
"355465 Torre de Pedra";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"355470 Torrinha";-;-;-;-;-;1;-;2;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"355475 Trabiju";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"355480 Tremembé";-;1;-;-;-;-;-;10;-;-;14;14;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;3;1;-;1;-;-;-;48
"355490 Três Fronteiras";-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"355495 Tuiuti";1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;6
"355500 Tupã";1;-;-;1;-;1;-;14;-;-;19;165;1;5;1;2;-;-;1;8;-;-;1;-;-;2;1;-;-;9;1;-;-;-;-;-;233
"355510 Tupi Paulista";1;-;-;-;-;-;-;7;-;-;1;27;-;-;-;1;-;-;-;1;-;-;-;-;1;1;-;-;-;3;1;-;-;-;-;-;44
"355520 Turiúba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"355530 Turmalina";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
"355535 Ubarana";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;3
"355540 Ubatuba";-;1;-;-;-;1;-;21;-;-;6;23;-;-;-;2;1;-;-;-;-;1;-;-;-;1;-;1;-;4;-;-;4;-;-;-;66
"355550 Ubirajara";1;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
"355560 Uchoa";2;-;-;-;-;1;-;3;-;-;1;16;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;25
"355570 União Paulista";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"355580 Urânia";-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;8
"355590 Uru";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"355600 Urupês";1;-;-;-;-;-;-;5;-;-;4;12;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;28
"355610 Valentim Gentil";2;-;-;-;-;-;-;4;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;17
"355620 Valinhos";-;-;-;-;-;4;-;13;-;-;42;324;-;2;-;2;-;-;-;10;-;-;2;-;-;1;3;-;-;16;-;-;1;-;-;-;420
"355630 Valparaíso";-;-;-;-;-;1;-;7;-;-;5;23;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;39
"355635 Vargem";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;3
"355640 Vargem Grande do Sul";-;-;-;-;-;1;-;6;-;-;8;85;-;1;-;1;-;-;-;4;-;4;-;-;1;1;-;-;-;4;-;-;1;-;-;-;117
"355645 Vargem Grande Paulista";-;-;-;-;-;1;-;8;-;-;14;6;-;-;-;-;-;-;-;5;-;-;1;-;-;1;3;-;2;1;2;-;1;-;-;-;45
"355650 Várzea Paulista";-;-;-;-;-;2;-;13;-;-;14;8;-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;-;5;1;-;-;-;-;-;47
"355660 Vera Cruz";-;-;-;-;-;-;-;3;-;-;3;14;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;22
"355670 Vinhedo";-;-;-;-;1;1;-;8;-;-;28;228;-;-;-;1;-;-;-;2;-;-;2;-;-;1;-;-;-;15;1;-;-;-;-;-;288
"355680 Viradouro";1;-;-;-;-;-;-;5;-;-;5;20;-;1;-;1;-;-;-;2;-;-;-;-;1;1;-;-;-;5;-;-;-;-;-;-;42
"355690 Vista Alegre do Alto";-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;7
"355695 Vitória Brasil";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"355700 Votorantim";-;1;-;-;-;3;-;17;-;-;8;50;-;2;-;2;-;-;-;2;-;-;1;-;-;1;-;-;-;13;1;-;3;1;-;-;105
"355710 Votuporanga";2;1;1;-;-;2;-;16;-;-;58;92;-;1;-;2;-;-;-;2;-;-;2;-;-;1;1;-;-;14;1;-;4;1;-;-;201
"355715 Zacarias";1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"Total";220;185;57;39;116;553;2;4794;4;19;7960;44513;31;407;154;808;183;4;43;2375;3;387;326;14;114;688;140;8;9;4428;314;25;887;139;8;96;70053
&
